,Player,GM,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,club,year
21,"Ling, Cameron",13,8,3.307692308,4.692307692,12.69230769,0.615384615,0.230769231,0,2.307692308,0.461538462,1.769230769,2.076923077,0.846153846,0.769230769,0.615384615,0.153846154,4.692307692,8,0.153846154,0.615384615,0.923076923,0.153846154,GEE,2001
22,"Burns, Ronnie",14,7.5,3.357142857,3.928571429,11.42857143,2.357142857,1.714285714,0,1.928571429,0,2.142857143,0.928571429,1.214285714,0.142857143,1.357142857,0.285714286,4.857142857,6.142857143,0.285714286,1.214285714,1.5,0.571428571,GEE,2001
23,"Corey, Joel",14,7.285714286,2.785714286,2.571428571,9.857142857,0.214285714,0.285714286,0.142857143,1.857142857,1.142857143,2.428571429,1.642857143,1.5,0.571428571,0.428571429,0,4.214285714,5.857142857,0.142857143,0.285714286,0.785714286,0.071428571,GEE,2001
24,"Mooney, Cameron",11,3.909090909,2.272727273,3.545454545,7.454545455,0.272727273,0.181818182,5.363636364,1.363636364,0.363636364,0.909090909,1.636363636,0.636363636,0.363636364,2.181818182,0,4.090909091,3.454545455,0.545454545,0.454545455,0.818181818,0,GEE,2001
25,"Chapman, Paul",9,6.222222222,2,2.444444444,8.666666667,0.444444444,0.444444444,0,2.555555556,0.666666667,2.222222222,1,0.333333333,1.222222222,0.444444444,0,4.222222222,4.444444444,0,0,0.888888889,0.111111111,GEE,2001
26,"Mooney, Jason",5,7.4,3,3.6,11,0.8,0.6,0.6,0.8,1.4,2.2,0.8,0.8,1,1.2,0,4.8,6.2,0.6,0.8,1,0.2,GEE,2001
27,"Wojcinski, David",6,5.333333333,0.666666667,3,8.333333333,0,0,0,1.666666667,0.833333333,1.166666667,1.166666667,0.333333333,0.333333333,0.5,0,3.666666667,4,0,0,1.166666667,0.166666667,GEE,2001
28,"Snell, Jason",3,7.333333333,4.333333333,6.666666667,14,1.333333333,0.333333333,0,3,0.333333333,2.333333333,0.333333333,1.666666667,0.333333333,0.666666667,0.666666667,7.666666667,7,0.666666667,1.333333333,1,0.333333333,GEE,2001
29,"Hunt, Josh",6,2.666666667,1.166666667,2.5,5.166666667,0,0,0,1.333333333,1,1.333333333,0.5,0.666666667,0.166666667,0.333333333,0,2,3,0.166666667,0,0.666666667,0,GEE,2001
30,"Foster, Daniel",3,4.666666667,1.333333333,2.333333333,7,0,0,0,0.666666667,2,0.333333333,1,0.333333333,0.666666667,1,0,4,2.666666667,0.333333333,0,3.333333333,0,GEE,2001
31,"Baldwin, Marcus",3,2.666666667,1.333333333,1.333333333,4,0.666666667,0.666666667,0.333333333,1,0,0.333333333,0.333333333,1,0.666666667,0,0,2,2,0.333333333,1.333333333,0,0,GEE,2001
32,"Street, Peter",4,0.75,1.25,2.25,3,0,0,8.75,1.5,0,0.25,0.5,0.75,0.5,0.25,0,2.25,1,0.75,0,0.75,0,GEE,2001
33,"Lowther, Daniel",1,3,4,4,7,0,0,0,0,1,0,1,0,1,1,0,4,4,0,1,0,0,GEE,2001
0,"Lekkas, Angelo",24,11.875,5.25,7.791666667,19.66666667,0.75,0.708333333,0.083333333,3.416666667,1.958333333,3.708333333,2.083333333,1.083333333,0.916666667,1,0.166666667,7.083333333,12.375,0.166666667,0.791666667,1.208333333,0.625,HAW,2001
1,"Crawford, Shane",21,11.76190476,4.238095238,9.285714286,21.04761905,0.952380952,0.380952381,0.523809524,3.19047619,2,3.380952381,3.047619048,2,1.333333333,1.19047619,0.666666667,8.095238095,12.80952381,0.19047619,0.714285714,1.380952381,1.428571429,HAW,2001
2,"Tallis, Rayden",25,11.36,4.48,4.84,16.2,0.08,0.08,0.08,1.76,2,2.44,1.08,1.36,0.44,0.72,0.24,4.6,11.52,0.28,0.2,1.92,0.68,HAW,2001
3,"Smith, Joel",24,13.125,3.416666667,3.625,16.75,0,0.208333333,0,1.375,4.791666667,1.958333333,1.416666667,1.166666667,0.75,1.125,0.291666667,5.291666667,10.41666667,0.333333333,0.083333333,0.833333333,2.208333333,HAW,2001
4,"Harford, Daniel",20,10.8,4.7,8.4,19.2,0.4,0.35,0.05,1.85,2.35,2.55,3.95,1.25,1.05,0.95,0,7.35,11.9,0.2,0.35,2.7,0.7,HAW,2001
5,"Graham, Mark",25,10.28,5.16,4.76,15.04,0.32,0,0.56,1.52,3.08,1.52,1.28,1.04,1.12,0.6,0,5.84,8.6,0.84,0.36,1.64,0.44,HAW,2001
6,"Rawlings, Jade",23,10,6.782608696,6.347826087,16.34782609,0.260869565,0.086956522,0.47826087,1.086956522,3.608695652,0.695652174,0.391304348,1.217391304,0.869565217,0.869565217,0.130434783,6.043478261,9.956521739,1.782608696,0.304347826,1.652173913,0.391304348,HAW,2001
7,"Thompson, Nathan",25,9.4,6.2,4.56,13.96,1.2,1.08,7.4,1.2,1.16,3.24,1.96,1,1,0.56,0.2,6.48,7.4,1.56,2.2,1.04,0.16,HAW,2001
8,"McCabe, Luke",23,9,4.956521739,6.086956522,15.08695652,0.086956522,0.043478261,0,2.913043478,2.47826087,1.086956522,0.695652174,0.956521739,0.739130435,1.130434783,0,4.391304348,10.86956522,0.217391304,0.130434783,1.913043478,0.260869565,HAW,2001
9,"Croad, Trent",24,9.208333333,4.791666667,3.791666667,13,1.125,1.041666667,1.333333333,1.333333333,1.083333333,3.375,0.916666667,1.041666667,0.666666667,1.875,0.041666667,4.791666667,8.208333333,0.625,1.416666667,1.083333333,0.708333333,HAW,2001
10,"Chick, Daniel",20,11,2.85,4.55,15.55,1.2,0.5,1,3.95,1.45,3.35,2.4,0.95,0.65,1.2,0.5,7.05,7.2,0.25,0.7,2.05,1.6,HAW,2001
11,"Hay, Jonathan",24,7.958333333,4.5,4.458333333,12.41666667,0.208333333,0.041666667,0.333333333,0.916666667,2.875,0.625,0.5,1.333333333,0.5,0.916666667,0.125,4.333333333,7.583333333,0.958333333,0.083333333,1.5,0.416666667,HAW,2001
12,"Barker, John",22,10.45454545,7.272727273,2.818181818,13.27272727,2.136363636,1.090909091,1.454545455,1.227272727,0.272727273,3.409090909,0.545454545,1.181818182,0.772727273,1.045454545,0.181818182,5.5,7.818181818,1.636363636,2.5,0.909090909,0.318181818,HAW,2001
13,"Dixon, Ben",23,9.260869565,4.652173913,3.304347826,12.56521739,1.608695652,1.043478261,0,1.260869565,0.347826087,2.52173913,0.695652174,1.652173913,0.739130435,1.130434783,0,5.217391304,7.391304348,0.739130435,1.695652174,0.782608696,0.130434783,HAW,2001
14,"Barlow, Kris",19,10.73684211,4.947368421,4.210526316,14.94736842,1.210526316,0.631578947,0.526315789,2,1.105263158,3.105263158,1.684210526,0.736842105,0.526315789,0.578947368,0,5.473684211,9.315789474,0.789473684,1.210526316,1.315789474,0.263157895,HAW,2001
15,"Woods, Tony",15,10.13333333,3.933333333,7.533333333,17.66666667,0.066666667,0.466666667,0,2.466666667,1.266666667,3.8,3.6,1,0.733333333,0.4,0,5.333333333,12.4,0.133333333,0.266666667,1.666666667,0.4,HAW,2001
16,"Lord, Aaron",21,6.857142857,3.095238095,4.238095238,11.0952381,1.666666667,0.619047619,0,0.80952381,0.285714286,1.523809524,1.142857143,0.904761905,0.476190476,1.333333333,0.142857143,4.619047619,6.666666667,0.285714286,1.19047619,1,0.238095238,HAW,2001
17,"Bowyer, Glen",15,10.06666667,4.6,4.133333333,14.2,0.266666667,0.333333333,0.066666667,1.2,1.333333333,1.733333333,1.2,1.2,1,0.466666667,0,5,9.2,0.4,0.533333333,0.8,0.266666667,HAW,2001
18,"Rehn, Shaun",16,7.125,3.9375,4.3125,11.4375,0.375,0.25,11.0625,1.0625,1.625,1.75,1.875,1.1875,1.5,1.875,0.125,5.9375,5.4375,0.8125,0.4375,1.5625,0,HAW,2001
19,"Johnson, Brett",13,8.769230769,3.153846154,5.076923077,13.84615385,0.307692308,0.307692308,0.076923077,1.307692308,1.384615385,2.384615385,2.692307692,0.307692308,0.076923077,0,0,3.923076923,9.692307692,0.076923077,0.230769231,0.384615385,0.307692308,HAW,2001
20,"Greene, Steven",11,8.909090909,4,7.181818182,16.09090909,0.636363636,0.181818182,0,1,1.090909091,2.454545455,1.636363636,0.818181818,0.454545455,0.181818182,0,5.090909091,10.72727273,0,0.363636364,1.181818182,0.090909091,HAW,2001
21,"Picioane, Lance",13,7.615384615,3.692307692,5.538461538,13.15384615,0.230769231,0.076923077,0,1.769230769,0.615384615,2.615384615,2,0.923076923,0.230769231,0.461538462,0.307692308,4.307692308,8.307692308,0.461538462,0.230769231,1.846153846,0.153846154,HAW,2001
22,"Vandenberg, Richard",14,5.142857143,1.928571429,6.285714286,11.42857143,0.142857143,0.214285714,0,2.357142857,0.785714286,1.928571429,1.785714286,0.857142857,0.571428571,0.928571429,0,4.714285714,6.857142857,0.285714286,0,1.357142857,0.357142857,HAW,2001
23,"Clarke, Tim",15,5.666666667,2.466666667,4.266666667,9.933333333,0.4,0.2,0,0.8,0.333333333,1.866666667,0.8,0.866666667,0.4,0.133333333,0,3.133333333,6.6,0.066666667,0.4,0.666666667,0.133333333,HAW,2001
24,"Cox, Adrian",9,7.222222222,2.444444444,4.444444444,11.66666667,0.444444444,0.111111111,0.111111111,1.555555556,1.666666667,2.444444444,0.666666667,1.222222222,0.555555556,0.333333333,0,3.888888889,8.111111111,0.222222222,0.222222222,0.888888889,0,HAW,2001
25,"Dent, Matthew",8,7.5,5.125,4.625,12.125,0,0.125,0.125,1.125,2.875,1.125,1.5,1.125,0.625,0.625,0,3,9.125,0.25,0.125,1.125,0.375,HAW,2001
26,"OFarrell, Brett",9,4.888888889,3.333333333,4,8.888888889,0.555555556,0.111111111,7.444444444,0.555555556,0.666666667,0.777777778,1.444444444,0.777777778,1,0.444444444,0,3.777777778,5.222222222,0.555555556,0.555555556,1,0,HAW,2001
27,"Lonie, Nathan",7,7.714285714,3.142857143,3.428571429,11.14285714,0.714285714,0,0,1,1.142857143,3.142857143,0.571428571,0.857142857,0.142857143,0.571428571,0,3.714285714,7.142857143,0,0.285714286,0.857142857,0.571428571,HAW,2001
28,"McPharlin, Luke",8,5.5,4.375,4.125,9.625,0.25,0.25,0.375,0.5,1.125,0.625,0.25,1.5,0.25,1.375,0,4.875,4.75,1.625,0.5,1.5,0,HAW,2001
29,"Holland, Nick",9,5.444444444,4.777777778,2.555555556,8,0.777777778,0.555555556,0.111111111,1,0,1.666666667,0.333333333,0.666666667,1.222222222,0.777777778,0,3,4.888888889,1,1.111111111,0.111111111,0,HAW,2001
30,"Rock, Anthony",5,7,3,4.2,11.2,0,0.2,0,2.2,0.8,0.8,2.2,0.4,0.2,0,0,3.4,7.8,0,0.2,0.2,0.4,HAW,2001
31,"Nicholls, Bill",6,6.166666667,2.833333333,2.666666667,8.833333333,0.833333333,0.5,0,0.833333333,0.333333333,1.5,1.5,1,0.5,0.833333333,0,3.666666667,5,0.166666667,0.5,0.333333333,0,HAW,2001
32,"Obst, Chris",3,7.333333333,3,7.666666667,15,0,0,0.333333333,1.666666667,3.666666667,1.333333333,0.666666667,1,0.333333333,0.666666667,0,7.333333333,7,0.333333333,0,2,0.333333333,HAW,2001
33,"Bateman, Chance",4,6.75,2.75,3,9.75,0,0,0,1.25,1.25,0.5,1,0.25,1,0.5,0,3.5,6.25,0,0,1,0.25,HAW,2001
34,"Hazell, Tim",5,4.6,3.6,3.2,7.8,0.6,0.4,0,0.6,0.2,0.8,0,0.2,0,1.2,0,2.2,5.4,0.2,0.8,0.2,0,HAW,2001
35,"Osborne, Michael",2,1.5,1,1.5,3,0.5,0,0,1,0,1,0,1,1,0,0,2,1,0,0,0.5,0,HAW,2001
0,"Harvey, Brent",20,16.9,3.75,8.6,25.5,0.85,0.95,0,1.45,3.15,3.5,4.05,1.15,1.15,1.05,0.8,8.95,14.75,0.15,0.4,1.7,5,MEL,2001
1,"Grant, Shannon",20,15.75,5.05,8.2,23.95,1.3,1.05,0,2.3,2.15,3.5,4.6,1.45,1.2,0.9,0.7,10.4,13.6,0.35,1.05,1.95,0.7,MEL,2001
2,"Simpson, Adam",21,14.71428571,4.19047619,6.952380952,21.66666667,0.142857143,0,1,2.857142857,1.904761905,3.857142857,5,1.285714286,1.19047619,0.666666667,0.095238095,9.238095238,12.47619048,0.714285714,0.19047619,2.619047619,0.238095238,MEL,2001
3,"Blakey, John",22,10.22727273,5.409090909,8.590909091,18.81818182,0.045454545,0.227272727,0.045454545,0.818181818,4.454545455,1.818181818,2.045454545,1.363636364,1.227272727,0.636363636,0,5.545454545,12.59090909,0.318181818,0.181818182,1.409090909,2.227272727,MEL,2001
4,"King, David",19,15.31578947,3.368421053,5.210526316,20.52631579,1,0.578947368,0.052631579,1.473684211,5.315789474,3.947368421,3.105263158,1.842105263,0.789473684,0.947368421,0.368421053,6.894736842,11,0.894736842,0.263157895,1.105263158,3.947368421,MEL,2001
5,"Stevens, Anthony",15,15.86666667,4.533333333,6.933333333,22.8,0.066666667,0.333333333,0.066666667,4.733333333,2.466666667,3.6,4.066666667,1.466666667,1.8,1.066666667,0.4,9.333333333,12.86666667,0.333333333,0.133333333,1.733333333,1.8,MEL,2001
6,"Pickett, Byron",22,9.136363636,3.272727273,4,13.13636364,1.681818182,0.454545455,0.136363636,4.363636364,1.272727273,2.727272727,1.772727273,1.090909091,0.818181818,1.454545455,0.181818182,6.090909091,6.590909091,0.409090909,0.772727273,2.909090909,2.727272727,MEL,2001
7,"Archer, Glenn",20,9.6,3.55,4,13.6,0.25,0.15,0.05,2.7,2.45,1.55,1.6,1.05,0.45,0.85,0.35,6.85,6.25,1.15,0.3,2.35,1.1,MEL,2001
8,"McCartney, Jason",22,8.454545455,3.772727273,3.363636364,11.81818182,0.090909091,0.181818182,0.954545455,0.636363636,2.636363636,1.409090909,0.909090909,1.045454545,0.954545455,1.136363636,0,4.772727273,6.954545455,0.727272727,0.090909091,1.590909091,0.227272727,MEL,2001
9,"Clayton, Shane",20,8.15,3.5,4.1,12.25,0.75,0.4,0.1,1.15,0.7,2.4,1.5,0.95,0.7,0.5,0,4.55,7.75,0.3,0.45,0.85,0.85,MEL,2001
10,"Rocca, Saverio",21,8.19047619,5.666666667,3.095238095,11.28571429,2.285714286,1.238095238,3.142857143,1.285714286,0.380952381,3.571428571,0.476190476,1.19047619,0.666666667,0.571428571,0,6.285714286,4.666666667,2.476190476,2.428571429,2.047619048,0.142857143,MEL,2001
11,"Colbert, Leigh",16,8.0625,3.4375,5.3125,13.375,0.3125,0.1875,0.3125,1.9375,1.5,1.875,1.9375,0.9375,0.9375,0.75,0,6.5625,6.5,0.875,0.625,1.9375,0.25,MEL,2001
12,"McKernan, Corey",21,7.619047619,4.714285714,2.476190476,10.0952381,1.80952381,0.714285714,4.666666667,0.523809524,0.380952381,2.80952381,0.619047619,1.047619048,0.714285714,0.80952381,0.095238095,5.333333333,4.666666667,1.952380952,1.619047619,1,0.904761905,MEL,2001
13,"Cochrane, Stuart",21,5,2,5,10,0.238095238,0.285714286,0.238095238,2.095238095,1.047619048,2.095238095,0.80952381,0.380952381,0.523809524,0.380952381,0,3.666666667,6,0.047619048,0.095238095,1.095238095,0.333333333,MEL,2001
14,"Sinclair, Jess",18,7.388888889,2.611111111,3.944444444,11.33333333,0.5,0.333333333,0.055555556,3.222222222,0.722222222,1.833333333,1.277777778,0.944444444,0.611111111,0.777777778,0,5.222222222,6.222222222,0.388888889,0.333333333,0.944444444,1.611111111,MEL,2001
15,"Makepeace, Troy",17,7.764705882,3.058823529,3.411764706,11.17647059,0.352941176,0.176470588,0,2.117647059,2.058823529,1.588235294,1.470588235,0.529411765,0.705882353,0.352941176,0,4.705882353,5.882352941,0.411764706,0.235294118,2.176470588,0.294117647,MEL,2001
16,"Burton, Matthew",21,5,2.666666667,4,9,0.333333333,0.142857143,22.61904762,0.80952381,0.666666667,1.761904762,1.761904762,1.047619048,0.523809524,0.714285714,0.238095238,5,3.571428571,0.857142857,0.428571429,1.476190476,0,MEL,2001
17,"Carey, Wayne",14,9.785714286,4.928571429,2.642857143,12.42857143,2.5,0.785714286,0.285714286,0.928571429,0.285714286,3.142857143,0.357142857,0.928571429,0.5,1,0,6,5.571428571,1.642857143,2.071428571,1,0.928571429,MEL,2001
18,"Rawlings, Brady",19,5.210526316,1.631578947,3.526315789,8.736842105,0.526315789,0.210526316,0,1.473684211,0.210526316,2.157894737,1.263157895,0.947368421,0.210526316,0.526315789,0,3.315789474,5.263157895,0.157894737,0.473684211,0.684210526,0.526315789,MEL,2001
19,"Motlop, Shannon",16,6.6875,2,3.4375,10.125,0.375,0.3125,0.0625,1.6875,1.0625,1.8125,1.25,0.8125,0.375,0.625,0,4.25,6,0.25,0.125,0.875,2.625,MEL,2001
20,"McLaren, Joe",12,8.083333333,3.583333333,2.833333333,10.91666667,0.5,1.083333333,0.083333333,1,0.916666667,3.25,0.75,1.166666667,0.416666667,0.25,0,3.166666667,7.916666667,0,0.5,1.166666667,1.583333333,MEL,2001
21,"Martyn, Mick",11,6.636363636,2.272727273,3,9.636363636,0,0.090909091,0.181818182,1,1.818181818,1.272727273,0.454545455,1.181818182,1.090909091,0.272727273,0,4.545454545,4.272727273,0.272727273,0.090909091,2,0.727272727,MEL,2001
22,"Watt, Shannon",14,3.642857143,2.142857143,2.357142857,6,0.142857143,0.071428571,0.285714286,0.785714286,0.642857143,0.785714286,0.571428571,0.357142857,0.642857143,0.714285714,0,2.571428571,3.142857143,0.5,0.214285714,0.928571429,0.071428571,MEL,2001
23,"Jones, Corey",12,4.416666667,1.5,1.75,6.166666667,0.416666667,0.25,0.75,1.833333333,0.166666667,1.583333333,0.916666667,0.666666667,0.916666667,0.583333333,0,4,1.75,0.5,0.333333333,0.916666667,0,MEL,2001
24,"Harris, Daniel",8,5,0.625,2.25,7.25,0.125,0.375,0,1.375,0.375,1.125,2,1.125,0.875,0.375,0,5.875,2.125,0.25,0,1.25,0,MEL,2001
25,"Teague, David",10,2.9,1.5,1.6,4.5,0.1,0,0,1.2,1.3,0.1,0.3,0.3,0.2,0.1,0,2.6,2.2,0.7,0.1,1.5,0,MEL,2001
26,"Petrie, Drew",9,2.888888889,1.111111111,1,3.888888889,0,0,4.222222222,1.444444444,0.333333333,1.111111111,0.555555556,0.666666667,0.333333333,0.555555556,0,1.888888889,2.111111111,0.222222222,0,0.888888889,0,MEL,2001
27,"Morrell, Digby",7,3.142857143,1.285714286,0.857142857,4,0.714285714,0.142857143,0.428571429,0.571428571,0,1.571428571,0,0.428571429,0.285714286,0.285714286,0,2.428571429,1.714285714,0.285714286,0.142857143,0.571428571,0,MEL,2001
28,"Smith, Dylan",4,3.25,1,3,6.25,0,0.25,0,1.5,0,1.75,0.75,0.5,0.75,0.25,0,3,3.5,0,0,0.25,0,MEL,2001
29,"Spaull, John",3,2.666666667,1,1,3.666666667,0.333333333,1,0,1.666666667,0,1,0,0,0.333333333,0.666666667,0,2,1.666666667,0.333333333,0.666666667,0.333333333,0,MEL,2001
30,"Harding, Leigh",2,3.5,1.5,0.5,4,0.5,0.5,0,0.5,0,0.5,0.5,0,0,1,0,1.5,2.5,0.5,0.5,0.5,1.5,MEL,2001
31,"Motlop, Daniel",2,2.5,1,1.5,4,0,1,1,2,0,0.5,0,0.5,0,0.5,0,2.5,1,0,1,1,0,MEL,2001
32,"Hilton, Mark",1,3,0,1,4,0,0,0,2,1,2,0,0,1,0,0,2,2,0,0,3,0,MEL,2001
33,"Olarenshaw, Ricky",1,2,1,2,4,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,MEL,2001
34,"Smith, Lindsay",1,3,0,1,4,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,MEL,2001
35,"Lange, Adam",1,3,1,0,3,1,1,0,0,0,1,0,1,0,1,0,0,3,0,1,2,0,MEL,2001
36,"Abraham, Winston",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,MEL,2001
0,"Yze, Adem",22,18.95454545,4.772727273,3.272727273,22.22727273,1.090909091,1.181818182,0.090909091,1.681818182,3.227272727,4.772727273,3.045454545,2.045454545,1,1.045454545,0.363636364,7.318181818,12.77272727,0.863636364,1.045454545,0.863636364,0.863636364,NM,2001
1,"Ward, Daniel",22,11.27272727,3.818181818,6.5,17.77272727,0.454545455,0.181818182,0.045454545,2.318181818,1.909090909,3.636363636,2.818181818,1.045454545,0.818181818,1.090909091,0.090909091,7.090909091,10.40909091,0.227272727,0.318181818,1.363636364,0.5,NM,2001
2,"Febey, Steven",20,10.35,3.35,7.65,18,0.35,0.1,0.15,1.9,2.4,2.5,2.9,0.75,0.65,0.4,0,5.8,12.3,0.15,0.2,1.25,0.45,NM,2001
3,"Schwarz, David",21,11,5,5.857142857,16.85714286,1,0.761904762,3.571428571,2.523809524,0.666666667,4.904761905,2.238095238,1.714285714,0.80952381,2.095238095,0.19047619,7.666666667,9.095238095,1.238095238,0.952380952,1.952380952,0.571428571,NM,2001
4,"Leoncelli, Andrew",18,12.61111111,4.277777778,6.166666667,18.77777778,0.611111111,0.333333333,0.111111111,2.277777778,1.611111111,3.444444444,3.5,1.555555556,0.888888889,1.166666667,0.166666667,6.777777778,11.77777778,0.388888889,0.5,0.888888889,0.5,NM,2001
5,"White, Jeff",21,9.619047619,4.666666667,5.761904762,15.38095238,0.142857143,0.285714286,18.95238095,1.333333333,1.333333333,1.952380952,2.142857143,1,1,0.761904762,0.285714286,5.619047619,9.476190476,0.714285714,0.428571429,1.047619048,0.285714286,NM,2001
6,"Woewodin, Shane",20,10.75,3.05,4.9,15.65,0.35,0.4,0.5,1.65,1.3,2.7,2.6,1.15,1,1.35,0.2,6.45,9.65,0.35,0.25,1.15,0.45,NM,2001
7,"McDonald, Anthony",20,8.9,3.6,6.45,15.35,0.3,0.15,0.1,3,2.1,3.15,2.35,1,0.8,1.15,0.15,5.8,10.15,0.1,0.2,0.8,0.7,NM,2001
8,"Walsh, Peter",16,9.8125,3.625,8.5,18.3125,0.25,0.0625,0.0625,1.25,2.9375,2.125,1.9375,1.625,0.875,0.4375,0.6875,6.8125,11.25,0.25,0.0625,2.0625,1.375,NM,2001
9,"Brown, Nathan",19,8.894736842,3.105263158,6,14.89473684,0.315789474,0.421052632,0,0.684210526,2.631578947,1.684210526,1,0.842105263,0.526315789,0.526315789,0,5.263157895,10.05263158,0,0.421052632,1.052631579,1.052631579,NM,2001
10,"Neitz, David",22,9.363636364,6,2.772727273,12.13636364,1.727272727,1.545454545,0.636363636,0.954545455,1.454545455,1.863636364,0.454545455,0.909090909,0.818181818,1.227272727,0.318181818,6.772727273,5.545454545,2.272727273,2.409090909,1.227272727,0.136363636,NM,2001
11,"Robertson, Russell",22,8.818181818,4.590909091,3.136363636,11.95454545,1.909090909,1.181818182,0.181818182,0.772727273,0.045454545,3,0.545454545,0.818181818,0.681818182,1,0.136363636,6.409090909,5.409090909,1.590909091,1.772727273,0.681818182,0.409090909,NM,2001
12,"McDonald, James",15,10.8,3.866666667,6.266666667,17.06666667,0.2,0.2,0.066666667,2.733333333,1.533333333,3.133333333,2.133333333,0.666666667,1,0.8,0.133333333,6.6,10.6,0.066666667,0.2,1,0.533333333,NM,2001
13,"Bruce, Cameron",22,6.727272727,3.681818182,4.772727273,11.5,1.409090909,0.818181818,0.045454545,1.545454545,0.409090909,2.136363636,0.772727273,0.772727273,0.5,0.681818182,0,5.818181818,5.545454545,1.090909091,1.5,1.090909091,0.181818182,NM,2001
14,"Wheatley, Paul",16,7.4375,4,5,12.4375,0.3125,0.25,0.125,1.125,1.6875,2.25,0.9375,1.1875,0.4375,0.5,0,4.625,7.6875,0.4375,0.3125,0.75,0.375,NM,2001
15,"Nicholson, Alistair",22,3.454545455,2.954545455,5.272727273,8.727272727,0.045454545,0,2.045454545,1.090909091,1.772727273,0.409090909,0.636363636,0.590909091,0.590909091,0.590909091,0.045454545,4.227272727,4.409090909,1,0.045454545,1.136363636,0,NM,2001
16,"Farmer, Jeff",14,9.428571429,3.142857143,4.214285714,13.64285714,2.357142857,1.142857143,0.071428571,1.357142857,0.214285714,3.285714286,1.642857143,1.714285714,0.714285714,1.357142857,0,5.857142857,7.5,0.357142857,1.357142857,1.142857143,0.785714286,NM,2001
17,"Grgic, Brent",14,7.357142857,4,5.714285714,13.07142857,0,0.071428571,0.071428571,0.642857143,2.357142857,1.714285714,0.5,1.071428571,0.571428571,0.357142857,0,4.071428571,8.714285714,0.285714286,0.142857143,0.642857143,0.357142857,NM,2001
18,"Rigoni, Guy",10,12,4.6,5.8,17.8,0.3,0.2,0,1.3,2.3,3.2,2.3,1.1,0.4,0.8,0,5.9,11.7,0.2,0.1,1.2,0.2,NM,2001
19,"Green, Brad",21,4.904761905,2.523809524,2.476190476,7.380952381,1.761904762,0.714285714,0.047619048,1.19047619,0.142857143,1,0.142857143,0.523809524,0.285714286,0.571428571,0,2.80952381,4.428571429,0.285714286,1.80952381,0.428571429,0,NM,2001
20,"Whelan, Matthew",9,8.777777778,4,5.888888889,14.66666667,0.111111111,0.111111111,0,2.666666667,1.888888889,1.222222222,1.111111111,0.777777778,1.333333333,0.666666667,0,5.888888889,8.555555556,0.333333333,0,1.333333333,0.333333333,NM,2001
21,"Godfrey, Simon",12,5.833333333,2.25,4.916666667,10.75,0.166666667,0.083333333,0.5,1.75,0.833333333,1.75,2,0.916666667,0.833333333,0.583333333,0,4.583333333,6.75,0.25,0.416666667,1.083333333,0.166666667,NM,2001
